koi #	TTV amplitude (mins)	BIC score (>10 = strong evidence)		
5474.01	40.792949952872725	17.02
5476.01	84.33165378882579	23.69
5480.01	58.492023105941946	3.0100000000000002
5484.01	27.13755033441881	-1.07
5490.01	35.46095423111612	-2.09
5496.01	11.68737961766415	-4.64
5497.01	113.70339064162226	115.64
5499.01	165.34925463356413	38.660000000000004
5500.01	34.91859764755808	27.95
5504.01	29.352911048589963	-2.95
5512.01	83.47551958078152	-0.56
5525.01	32.91977675317643	47.72
5528.01	44.10793601617987	11.620000000000001
5535.01	2560.2547278446286	689.5600000000001
5537.01	57.04336850765855	114.43
5543.01	6.282893443214775	13.21
5553.01	32.861269196669056	4.83
5566.01	12.089958224774154	1.5
5568.01	491.3542118427776	207.
5573.01	29.94229408115065	3.11
5582.01	7.584963337558864	4.19
5585.01	124.80574059601486	33.14
5586.01	144.71718200597994	62.13
5594.01	58.890099173240955	40.01
5595.01	141.95263364450335	155.42000000000002
5600.01	174.94892687750095	46.4
5601.01	32.37828904128604	-4.22
5605.01	8.68851648679094	-3.8000000000000003
5611.01	46.278666914490614	55.81
5621.01	30.41205859263195	0.24
5629.01	41.13382784406975	4.59
5630.01	63.83223059544005	53.96
5631.01	1073.5327160583527	7.19
5632.01	5.714570267636533	2.29
5633.01	23.32799492756208	-2.8000000000000003
5635.01	89.42172319842501	37.660000000000004
5638.01	73.31703882717007	-2.4
5642.01	23.252498753086876	-0.96
5647.01	95.74999576324333	4.5
5651.01	118.84893566462232	29.93
5652.01	364.9491278561061	38.62
5653.01	436.23254972353396	75.95
5654.01	53.81771943019443	-0.45
5657.01	37.936482300203004	-1.03
5662.01	21.169395143694857	11.63
5663.01	22.888792420775147	4.66
5669.01	4.517719436218731	-5.78
5671.01	30.770736038777322	0.54
5672.01	5.760067978866227	2.97
5674.01	17.066375872285413	-3.81
5675.01	38.53382605144978	14.36
5676.01	69.19615206038759	158.35
5684.01	43.62090907599321	11.15
5685.01	90.09239620693506	262.18
5689.01	15.58598833079723	2.15
5690.01	28.378889578876056	42.07
5698.01	67.67412474966918	3.0700000000000003
5703.01	24.847534809482976	2.15
5704.01	124.08421185847129	1.09
5711.01	1.0194328139899476	-4.04
5713.01	9.264785658978736	-0.55
5715.01	2081.4887194992993	80.09
5720.01	35.88369010040929	-3.77
5721.01	40.052007640478244	7.09
5727.01	11.352164865959573	-3.4
5728.01	10.368581698051127	0.9400000000000001
5731.01	18.688000528172903	22.21
5736.01	34.268978940602324	-2.2600000000000002
5757.01	50.45586041054084	5.5
5758.01	19.903525859046095	-2.89
5766.01	26.39214781025028	12.57
5776.01	37.29466806728804	2.38
5779.01	209.79292412842906	-1.53
5781.01	29.875378777869912	-2.89
5783.01	22.605799929587636	-3.1
5787.01	120.53851906187462	24.87
5790.01	32.23364789532845	0.37
5799.01	108.24183342243373	23.21
5801.01	293.56451308136	186.46
5802.01	121.73803991480901	130.24
5809.01	44.71634966698378	-2.37
5816.01	65.1319788646761	61.52
5817.01	99.60517144715155	29.32
5825.01	30.68106990006037	15.97
5830.01	38.594277646811015	32.7
5831.01	10.979871529943955	-6.44
5839.01	15.18496204069864	-3.0500000000000003
5842.01	75.62713483235102	48.53
5845.01	48.602406733647456	127.06
5846.01	197.5258663019259	330.43
5847.01	67.14695310943007	0.54
5854.01	7.397753610838385	-3.15
5856.01	47.64679923811471	-1.97
5865.01	212.66153456557225	693.97
5866.01	76.4502180610823	624.71
5869.01	36.97782877753089	4.49
5870.01	50.04764108797632	26.09
5873.01	39.03003741132523	65.67
5875.01	20.846879585737998	-2.2600000000000002
5878.01	64.19442891163227	12.6
5881.01	248.23950083608025	373.44
5883.01	117.27618002096513	9.6
5885.01	44.577059669787005	-2.27
5887.01	131.29434096662345	31.810000000000002
5888.01	52.97848057436265	0.28
5890.01	402.2504561689818	1.69
5901.01	109.14057318581224	65.57000000000001
5903.01	112.12336441321683	14.19
5913.01	79.37448234388455	2.7600000000000002
5918.01	24.945986824215872	-4.73
5921.01	79.36359577630323	15.77
5924.01	53.28389355910842	1.43
5940.01	40.55344451461493	31.970000000000002
5942.01	435.3902582614917	141.89000000000001
5945.01	45.74015993416236	51.96
5951.01	76.32429242409692	-3.66
5952.01	265.85565643312714	25.85
5955.01	38.28411104721671	26.01
5958.01	30.933775400318574	-3.0700000000000003
5959.01	72.94674891312096	12.65
5968.01	43.16831443643266	22.78
5969.01	179.8834938732771	0.25
5970.01	234.09543941296238	-2.08
